Gene Synonym,Gene name
CEP4L,TSGA10
CT79,TSGA10
LGR3,TSHR
NY-CO-33,TSHZ1
SDCCAG33,TSHZ1
TSH1,TSHZ1
C20orf17,TSHZ2
OVC10-2,TSHZ2
TSH2,TSHZ2
ZABC2,TSHZ2
ZNF218,TSHZ2
KIAA1474,TSHZ3
TSH3,TSHZ3
ZNF537,TSHZ3
LINC00013,TSIX
NCRNA00013,TSIX
XIST-AS1,TSIX
PPP1R161,TSKS
TSSKS,TSKS
FLJ31164,TSNARE1
FLJ12082,TSPAN2
TSN2,TSPAN2
TSPAN-2,TSPAN2
NET-4,TSPAN5
TM4SF9,TSPAN5
Tspan-5,TSPAN5
T245,TSPAN6
TM4SF6,TSPAN6
TSPAN-6,TSPAN6
A15,TSPAN7
CD231,TSPAN7
DXS1692E,TSPAN7
MRX58,TSPAN7
MXS1,TSPAN7
TALLA-1,TSPAN7
TM4SF2,TSPAN7
CO-029,TSPAN8
TM4SF3,TSPAN8
NET-2,TSPAN12
TM4SF12,TSPAN12
NET-6,TSPAN13
TM4SF13,TSPAN13
NET-7,TSPAN15
TM4SF15,TSPAN15
FBX23,TSPAN17
FBXO23,TSPAN17
TM4SF17,TSPAN17
TSPAN,TSPAN18
SAS,TSPAN31
C21orf29,TSPEAR
DFNB98,TSPEAR
MGC11251,TSPEAR
TSP-EAR,TSPEAR
C21orf90,TSPEAR-AS2
BZRP,TSPO
DBI,TSPO
IBP,TSPO
MBR,TSPO
mDRC,TSPO
PBR,TSPO
pk18,TSPO
PKBS,TSPO
BZRPL1,TSPO2
dJ34B21.2,TSPO2
CT78,TSPY1
TSPY,TSPY1
TSPYQ1,TSPY2
CT78,TSPY3
TSPYP5,TSPY5P
TSPYP6,TSPY6P
TSPYP7,TSPY7P
TSPY9P,TSPY9
TSPYP1,TSPY11P
TSPYP2,TSPY12P
TSPYP3,TSPY13P
TSPYP4,TSPY14P
bA392M18.1,TSPY26P
TSPYL3,TSPY26P
TSPYL,TSPYL1
CDA1,TSPYL2
CINAP,TSPYL2
CTCL,TSPYL2
DENTT,TSPYL2
HRIHFB2216,TSPYL2
SE20-4,TSPYL2
TSPX,TSPYL2
dJ486I3.2,TSPYL4
KIAA0721,TSPYL4
KIAA1750,TSPYL5
FLJ10534,TSR1
DT1P1A10,TSR2
RP1-112K5.2,TSR2
WGG1,TSR2
SPOGA1,TSSK1A
STK22A,TSSK1A
TSSK1,TSSK1A
TSSK1AP,TSSK1A
TSSK7P,TSSK1A
FLJ38613,TSSK2
SPOGA2,TSSK2
STK22B,TSSK2
C14orf20,TSSK4
C14orf20,TSSK4
STK22E,TSSK4
STK22E,TSSK4
TSSK5P1,TSSK5P
TSSK5P2,TSSK5P
TSSKps1,TSSK5P
CT72,TSSK6
FLJ24002,TSSK6
SSTK,TSSK6
RDS,TST
C9orf97,TSTD2
PP4189,TSTD2
DCRR1,TTC3
RNF105,TTC3
TPRD,TTC3
TPRDI,TTC3
TPRDII,TTC3
TPRDIII,TTC3
RNF105L,TTC3P1
TTC3L,TTC3P1
CNS1,TTC4
FLJ41930,TTC4
MGC5097,TTC4
Strap,TTC5
TTC7L1,TTC7B
BBS8,TTC8
RP51,TTC8
KIAA0227,TTC9
TTC9A,TTC9
FLJ32780,TTC16
FLJ20619,TTC22
KIAA1043,TTC28
KIAA1648,TTC28-AS1
TTC28-AS,TTC28-AS1
TTC28AS,TTC28-AS1
OSRF,TTC33
FLJ20699,TTC38
C18orf17,TTC39C
FLJ33761,TTC39C
HsT2697,TTC39C
GNNP,TTC41P
HuF2,TTF2
ZGRF6,TTF2
KIAA0406,TTI1
smg-10,TTI1
C8orf41,TTI2
FLJ23263,TTI2
CT96,TTK
MPH1,TTK
MPS1,TTK
MPS1L1,TTK
C22orf7,TTLL1
PGs3,TTLL1
TPGS3,TTLL1
C6orf104,TTLL2
dJ366N23.3,TTLL2
NYD-TSPG,TTLL2
KIAA0998,TTLL5
FLJ23033,TTLL7
C20orf125,TTLL9
dJ310O13.1,TTLL9
FLJ36119,TTLL10
TTLL5,TTLL10
bA244O19.1,TTLL11
C9orf148,TTLL11
C9orf20,TTLL11
TTLL11-IT1,TTLL11
KIAA0153,TTLL12
AVED,TTPA
C20orf121,TTPAL
dJ179M20.3,TTPAL
CTS,TTR
CTS1,TTR
HsT2651,TTR
PALB,TTR
LINC00033,TTTY1
NCRNA00033,TTTY1
TTY1,TTTY1
lINC00109,TTTY2
TTY2,TTTY2
LINC00121,TTTY3
TTTY3A,TTTY3
TTY3,TTTY3
LNCRNA00122,TTTY3B
LINC00123,TTTY4
TTTY4A,TTTY4
TTY4,TTTY4
LINC00124,TTTY4B
LINC00125,TTTY4C
LINC00126,TTTY5
TTY5,TTTY5
LINC00127,TTTY6
TTTY6A,TTTY6
TTY6,TTTY6
LINC00128,TTTY6B
LINC00129,TTTY7
TTTY7A,TTTY7
NCRNA00215,TTTY7B
LINC00130,TTTY8
NCRNA00130,TTTY8
TTY8,TTTY8
NCRNA00217,TTTY8B
NCRNA00131,TTTY9A
TTTY9,TTTY9A
TTY9,TTTY9A
NCRNA00132,TTTY9B
NCRNA00133,TTTY10
NCRNA00134,TTTY11
TTY11,TTTY11
NCRNA00134,TTTY11
TTY11,TTTY11
NCRNA00135,TTTY12
TTY11,TTTY12
NCRNA00136,TTTY13
NCRNA00136,TTTY13
TTY13,TTTY13
TTY13,TTTY13
CYorf14,TTTY14
NCRNA00137,TTTY14
NCRNA00185,TTTY14
PRO2834,TTTY14
TTY14,TTTY14
NCRNA00140,TTTY17A
TTTY17,TTTY17A
NCRNA00141,TTTY17B
NCRNA00142,TTTY17C
NCRNA00143,TTTY18
NCRNA00144,TTTY19
NCRNA00145,TTTY20
NCRNA00146,TTTY21
NCRNA00147,TTTY22
NCRNA00148,TTTY23
bA408E5.3,TUBA3C
TUBA2,TUBA3C
TUBAL2,TUBA8
FLJ21665,TUBAL3
TUBAP,TUBAP1
TUBA8P2,TUBAP4
M40,TUBB
M40,TUBB
M40,TUBB
M40,TUBB
M40,TUBB
M40,TUBB
M40,TUBB
M40,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
MGC16435,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
OK/SW-cl.56,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
Tubb5,TUBB
dJ543J19.4,TUBB1
dJ40E16.7,TUBB2A
TUBB,TUBB2A
TUBB2,TUBB2A
bA506K6.1,TUBB2B
DKFZp566F223,TUBB2B
MGC8685,TUBB2B
beta-5,TUBB4A
DYT4,TUBB4A
TUBB4,TUBB4A
Beta2,TUBB4B
TUBB2C,TUBB4B
HsT1601,TUBB6
MGC4083,TUBB6
TUBB4Q,TUBB7P
TUBB4Q,TUBB7P
TUBB4Q,TUBB7P
TUBB4Q,TUBB7P
bA631M21.2,TUBB8
TUBB8P12,TUBB8B
FLJ12709,TUBD1
TUBD,TUBD1
dJ142L7.2,TUBE1
FLJ22589,TUBE1
TUBE,TUBE1
GCP2,TUBGCP2
SPBC97,TUBGCP2
Spc97p,TUBGCP2
GCP3,TUBGCP3
GCP3,TUBGCP3
SPBC98,TUBGCP3
SPBC98,TUBGCP3
Spc98p,TUBGCP3
Spc98p,TUBGCP3
76P,TUBGCP4
FLJ14797,TUBGCP4
GCP5,TUBGCP5
GCP5,TUBGCP5
KIAA1899,TUBGCP5
KIAA1899,TUBGCP5
DJ402G11.6,TUBGCP6
GCP6,TUBGCP6
KIAA1669,TUBGCP6
EF-TuMT,TUFM
EFTu,TUFM
TUFML,TUFMP1
FLJ20618,TUG1
LINC00080,TUG1
NCRNA00080,TUG1
LCA15,TULP1
RP14,TULP1
TUBL1,TULP1
CT65,TULP2
TUBL2,TULP2
KIAA1397,TULP4
TUSP,TULP4
CCDC89B,TUSC1
TSG-9,TUSC1
C3orf11,TUSC2
FUS1,TUSC2
PAP,TUSC2
PDAP2,TUSC2
TUSC2P,TUSC2P1
LINC00902,TUSC7
LOC285194,TUSC7
LSAMP-AS3,TUSC7
NCRNA00295,TUSC7
LINC01071,TUSC8
XLOC_010588,TUSC8
KIAA0191,TUT4
PAPD3,TUT4
TENT3A,TUT4
ZCCHC11,TUT4
FLJ13409,TUT7
KIAA1711,TUT7
PAPD6,TUT7
TENT3B,TUT7
ZCCHC6,TUT7
FAM18A,TVP23A
YDR084C,TVP23A
CGI-148,TVP23B
FAM18B,TVP23B
FAM18B1,TVP23B
YDR084C,TVP23B
FAM18B3P,TVP23BP1
A6ps2,TWF1P2
PTK9P2,TWF1P2
ACS3,TWIST1
bHLHa38,TWIST1
BPES2,TWIST1
BPES3,TWIST1
CRS,TWIST1
CRS1,TWIST1
H-twist,TWIST1
SCS,TWIST1
TWIST,TWIST1
bHLHa39,TWIST2
bHLHa39,TWIST2
Dermo-1,TWIST2
Dermo-1,TWIST2
DERMO1,TWIST2
DERMO1,TWIST2
C10orf2,TWNK
FLJ21832,TWNK
IOSCA,TWNK
PEO,TWNK
PEO1,TWNK
TWINKLE,TWNK
TWINL,TWNK
TSG,TWSG1
C6orf198,TXLNB
dJ522B19.2,TXLNB
DKFZp451A175,TXLNB
MDP77,TXLNB
CXorf15,TXLNG
FIAT,TXLNG
FLJ11209,TXLNG
LSR5,TXLNG
MGC126621,TXLNG
MGC126625,TXLNG
TXLNGX,TXLNG
CYorf15A,TXLNGY
CYorf15B,TXLNGY
TXLNG2P,TXLNGY
TRX,TXN
Trx80,TXN
MT-TRX,TXN2
SPTRX1,TXNDC2
EndoPDI,TXNDC5
ERp46,TXNDC5
FLJ21353,TXNDC5
FLJ90810,TXNDC5
Hcc-2,TXNDC5
MGC3178,TXNDC5
PDIA15,TXNDC5
bA427L11.2,TXNDC8
SPTRX-3,TXNDC8
TRX6,TXNDC8
AGR1,TXNDC12
ERP18,TXNDC12
ERP19,TXNDC12
hAG-1,TXNDC12
PDIA16,TXNDC12
TLP19,TXNDC12
2310047H23Rik,TXNDC15
C5orf14,TXNDC15
FLJ22625,TXNDC15
KIAA1344,TXNDC16
MGC14353,TXNDC17
TRP14,TXNDC17
TXNL5,TXNDC17
TRP32,TXNL1
Txl,TXNL1
TXNL,TXNL1
DIB1,TXNL4A
DIM1,TXNL4A
HsT161,TXNL4A
SNRNP15,TXNL4A
TXNL4,TXNL4A
U5-15kD,TXNL4A
SELZ,TXNRD2
TR,TXNRD2
TR3,TXNRD2
TRXR2,TXNRD2
ECGF1,TYMP
MNGIE,TYMP
HsT422,TYMS
TMS,TYMS
TS,TYMS
Tsase,TYMS
C18orf56,TYMSOS
OCA1,TYR
OCA1A,TYR
OCAIA,TYR
Brt,TYRO3
Dtk,TYRO3
Etk-2,TYRO3
Rek,TYRO3
RSE,TYRO3
Sky,TYRO3
Tif,TYRO3
DAP12,TYROBP
KARAP,TYROBP
PLO-SL,TYROBP
PLOSL,TYROBP
b-PROTEIN,TYRP1
CAS2,TYRP1
CATB,TYRP1
GP75,TYRP1
OCA3,TYRP1
TRP,TYRP1
TYRP,TYRP1
MGC34695,TYSND1
NET41,TYSND1
RN,U2AF1
RNU2AF1,U2AF1
U2AF35,U2AF1
U2AFBP,U2AF1
MGC33901,U2AF1L4
U2AF1L3,U2AF1L4
U2af26,U2AF1L4
fSAPa,U2SURP
SR140,U2SURP
FLJ10128,UACA
KIAA1561,UACA
A1S9T,UBA1
CFAP124,UBA1
GXP1,UBA1
POC20,UBA1
UBE1,UBA1
UBE1X,UBA1
FLJ13058,UBA2
HRIHFB2115,UBA2
SAE2,UBA2
hUba3,UBA3
NAE2,UBA3
UBE1C,UBA3
FLJ10808,UBA6
UBE1L2,UBA6
GBDR1,UBAC1
KPC2,UBAC1
UBADC1,UBAC1
FLJ30548,UBAC2
PHGDHL1,UBAC2
RP11-178C10.1,UBAC2
FAM100A,UBALD1
UBAP,UBAP1
bA176F3.5,UBAP2
FLJ22435,UBAP2
KIAA1491,UBAP2
CLIP4,UBASH3A
STS-2,UBASH3A
TULA,UBASH3A
KIAA1959,UBASH3B
STS-1,UBASH3B
TULA-2,UBASH3B
TULA2,UBASH3B
FAT10,UBD
FAT10,UBD
FAT10,UBD
FAT10,UBD
FAT10,UBD
FAT10,UBD
FAT10,UBD
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
dJ994E9.3,UBDP1
HHR6A,UBE2A
HR6A,UBE2A
RAD6A,UBE2A
UBC2,UBE2A
UBCH10,UBE2C
E2(17)KB1,UBE2D1
SFT,UBE2D1
UBC4/5,UBE2D1
UBCH5,UBE2D1
UbcH5A,UBE2D1
RP4-680N4,UBE2D3P1
UBE2D3P,UBE2D3P1
UBE2D5P,UBE2D3P1
UbcH6,UBE2E1
FLJ25157,UBE2E2
UbcH8,UBE2E2
UBE2E2-AS1,UBE2E2-DT
UbcH9,UBE2E3
UbcM2,UBE2E4P
UBC7,UBE2G2
UBE2HP,UBE2HP1
UBC9,UBE2I
CGI-76,UBE2J1
HSPC153,UBE2J1
NCUBE1,UBE2J1
UBC6,UBE2J1
HIP2,UBE2K
HYPG,UBE2K
UBC1,UBE2K
UBCH7,UBE2L3
UBE2L5P,UBE2L5
MGC8489,UBE2N
UBC13,UBE2N
UbcH-ben,UBE2N
E2-230K,UBE2O
UBE2Q2P3,UBE2Q2P2
UBE2QP2,UBE2Q2P2
UBE2Q2P3,UBE2Q2P2
UBE2QP2,UBE2Q2P2
UBE2Q2PY1,UBE2Q2P4Y
UBE2Q2PY2,UBE2Q2P5Y
FLJ25076,UBE2QL1
CDC34B,UBE2R2
FLJ20419,UBE2R2
MGC10481,UBE2R2
UBC3B,UBE2R2
E2-EPF,UBE2S
CROC-1,UBE2V1
CROC1,UBE2V1
UBE2V,UBE2V1
UEV-1,UBE2V1
UEV1A,UBE2V1
dJ687F11.3,UBE2V1P1
FLJ11011,UBE2W
UBC-16,UBE2W
UBE2WP,UBE2WP1
FLJ13855,UBE2Z
USE1,UBE2Z
ANCR,UBE3A
AS,UBE3A
E6-AP,UBE3A
EPVE6AP,UBE3A
FLJ26981,UBE3A
HPVE6A,UBE3A
KIAA0010,UBE3C
KIAA10,UBE3C
C6orf157,UBE3D
DKFZp434A1520,UBE3D
H10BH,UBE3D
UBE2CBP,UBE3D
YJR141W,UBE3D
E4,UBE4B
KIAA0684,UBE4B
UBOX3,UBE4B
UFD2,UBE4B
FLJ38870,UBFD1
FLJ42145,UBFD1
UBPH,UBFD1
DKFZP434K151,UBL3
FLJ32018,UBL3
HCG-1,UBL3
PNSC1,UBL3
DXS254E,UBL4A
GDX,UBL4A
GET5,UBL4A
MDY2,UBL4A
TMA24,UBL4A
UBL4,UBL4A
FLJ25690,UBL4B
BMSC-UbP,UBL7
MGC14421,UBL7
UBL7-AS1,UBL7-DT
KIAA0860,UBOX5
RNF37,UBOX5
Ubce7ip5,UBOX5
UIP5,UBOX5
LBP-1a,UBP1
DA41,UBQLN1
DSK2,UBQLN1
PLIC-1,UBQLN1
XDRP1,UBQLN1
UBQLN1P,UBQLN1P1
UBQLN1P,UBQLN1P1
UBQLN1P,UBQLN1P1
UBQLN1P,UBQLN1P1
UBQLN1P,UBQLN1P1
UBQLN1P,UBQLN1P1
Chap1,UBQLN2
CHAP1/DSK2,UBQLN2
Dsk2,UBQLN2
LIC-2,UBQLN2
N4BP4,UBQLN2
PLIC-2,UBQLN2
PLIC2,UBQLN2
RIHFB2157,UBQLN2
TUP-1,UBQLN3
C3orf12,UBQLN4P1
UBQLN4P,UBQLN4P1
MGC20470,UBQLNL
MGC26958,UBQLNL
bA49A4.1,UBR2
C6orf133,UBR2
dJ392M17.3,UBR2
KIAA0349,UBR2
DD5,UBR5
EDD,UBR5
EDD1,UBR5
HYD,UBR5
KIAA0896,UBR5
C14orf130,UBR7
C14orf130,UBR7
FLJ11807,UBTD1
DC-UbP,UBTD2
MGC30022,UBTD2
UBXD4,UBXN2A
p37,UBXN2B
UBXD1,UBXN6
UBXDC2,UBXN6
KIAA0794,UBXN7
UBXD7,UBXN7
D8S2298E,UBXN8
REP8,UBXN8
UBXD6,UBXN8
CUDR,UCA1
LINC00178,UCA1
onco-lncRNA-36,UCA1
UCAT1,UCA1
FLJ12255,UCK1
URK1,UCK1
UMPK,UCK2
FLJ20517,UCKL1
URKL1,UCKL1
FLJ46647,UCKL1-AS1
UCKL1-AS,UCKL1-AS1
UCKL1AS,UCKL1-AS1
UCKL1OS,UCKL1-AS1
SPC,UCN3
UCNIII,UCN3
UFD1L,UFD1
bA131P10.1,UFM1
C13orf20,UFM1
UFM1P1,UFM1P3
GCS,UGCG
HUGT1,UGGT1
UGCGL1,UGGT1
FLJ10873,UGGT2
FLJ11485,UGGT2
HUGT2,UGGT2
MGC117360,UGGT2
MGC150689,UGGT2
MGC87276,UGGT2
UGCGL2,UGGT2
FLJ21934,UGT2A3
FLJ21934,UGT2A3
UGT2B11,UGT2B4
UGT2B9,UGT2B7
UGT2B8,UGT2B15
FLJ34658,UGT3A1
CGT,UGT8
KIAA0701,UHRF1BP1L
SHIP164,UHRF1BP1L
MGC33463,UHRF2
NIRF,UHRF2
RNF107,UHRF2
TDRD23,UHRF2
URF2,UHRF2
RAET1I,ULBP1
RAET1H,ULBP2
RAET1N,ULBP3
ATG1B,ULK2
KIAA0623,ULK2
Unc51.2,ULK2
DKFZP434C131,ULK3
FLJ90566,ULK3
D-X,ULK4P2
FAM7A2,ULK4P2
D-X,ULK4P3
FAM7A3,ULK4P3
C21orf128,UMODL1-AS1
FLJ33471,UMODL1-AS1
MGC34763,UNC5CL
ZUD,UNC5CL
KIAA1777,UNC5D
Unc5h4,UNC5D
KIAA1409,UNC79
dJ366N23.1,UNC93A
dJ366N23.2,UNC93A
UNC93B2P,UNC93B2
UNC93B3P,UNC93B3
HRG4,UNC119
POC7,UNC119
POC7A,UNC119
Uncx4.1,UNCX
KIAA1753,UNK
ZC3H5,UNK
ZC3HDC5,UNK
C16orf28,UNKL
FLJ23360,UNKL
ZC3H5L,UNKL
ZC3HDC5L,UNKL
BUP1,UPB1
DKFZP434D222,UPF2
KIAA1408,UPF2
RENT2,UPF2
smg-3,UPF2
HUPF3A,UPF3A
RENT3A,UPF3A
UPF3,UPF3A
HUPF3B,UPF3B
MRX62,UPF3B
MRX82,UPF3B
RENT3B,UPF3B
UPF3BP1,UPF3B
UPF3BP2,UPF3B
UPF3BP3,UPF3B
UPF3X,UPF3B
TSPAN20,UPK1B
UPK1,UPK1B
UPK3,UPK3A
FLJ32198,UPK3B
MGC10902,UPK3B
p35,UPK3B
UPIIIb,UPK3B
DKFZp781E1243,UPRT
FUR1,UPRT
MGC23937,UPRT
RP11-311P8.3,UPRT
BFZB,UQCC1
C20orf44,UQCC1
CBP3,UQCC1
FLJ10850,UQCC1
UQCC,UQCC1
bA6B20.2,UQCC2
C6orf125,UQCC2
Cbp6,UQCC2
M19,UQCC2
MGC14833,UQCC2
MNF1,UQCC2
HSPC051,UQCR10
QCR9,UQCR10
UCCR7.2,UQCR10
UCRC,UQCR10
QCR7,UQCRB
QP-C,UQCRB
UQBP,UQCRB
UQCR6,UQCRB
QCR2,UQCRC2
UQCR2,UQCRC2
RIP1,UQCRFS1
RIS1,UQCRFS1
RISP,UQCRFS1
UQCR5,UQCRFS1
UQCRFSL1,UQCRFS1P1
QCR6,UQCRH
UQCR8,UQCRH
Em:AF129756.18,UQCRHP1
Em:AF129756.18,UQCRHP1
Em:AF129756.18,UQCRHP1
Em:AF129756.18,UQCRHP1
Em:AF129756.18,UQCRHP1
Em:AF129756.18,UQCRHP1
UQCRHP5,UQCRHP1
UQCRHP5,UQCRHP1
UQCRHP5,UQCRHP1
UQCRHP5,UQCRHP1
UQCRHP5,UQCRHP1
UQCRHP5,UQCRHP1
PRHOXNB,URAD
C21orf108,URB1
KIAA0539,URB1
NPA1,URB1
C21orf119,URB1-AS1
MGC14136,URB1-AS1
PRED84,URB1-AS1
C19orf2,URI1
FLJ10575,URI1
NNX3,URI1
PPP1R19,URI1
RMP,URI1
URI,URI1
C9orf74,URM1
MGC2668,URM1
USF1P,USF1P1
AIEBP,USHBP1
FLJ38709,USHBP1
MCC2,USHBP1
HumORF8,USP8
KIAA0055,USP8
SPG59,USP8
UBPY,USP8
D84394.7,USP8P1
D84394.7,USP8P1
D84394.7,USP8P1
D84394.7,USP8P1
D84394.7,USP8P1
D84394.7,USP8P1
D84394.7,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
KIAA0055-hom,USP8P1
USP8P,USP8P1
USP8P,USP8P1
USP8P,USP8P1
USP8P,USP8P1
USP8P,USP8P1
USP8P,USP8P1
USP8P,USP8P1
AZFA,USP9Y
DFFRY,USP9Y
CDY24P,USP9YP6
KIAA0190,USP10
UBPO,USP10
UHX1,USP11
USP12L1,USP12
USP12-AS2,USP12-DT
UBH1,USP12P1
USP12,USP12P1
USP12P2,USP12PX
USP12P3,USP12PY
TGT,USP14
Ubp6,USP14
KIAA0529,USP15
UNPH4,USP15
Ubp-M,USP16
DUB3,USP17L2
USP17B,USP17L3
USP17F,USP17L3
DUB4,USP17L6P
USP17L6,USP17L6P
vDUB4,USP17L6P
RS447,USP17L9P
USP17,USP17L9P
KIAA1063,USP22
USP3L,USP22
USP21,USP25
USP27,USP27X
USP27X-AS1,USP27X-DT
FLJ40511,USP30
MGC10702,USP30
NY-REN-60,USP32
USP10,USP32
KIAA0570,USP34
KIAA0729,USP34
FLJ30626,USP43
FLJ14528,USP44
MGC14793,USP45
USP46-AS1,USP46-DT
bA121O19.1,USPL1
C13orf22,USPL1
D13S106E,USPL1
2OST,UST
CRLZ1,UTP3
DKFZp761F222,UTP3
FLJ23256,UTP3
SAS10,UTP3
CIRH1A,UTP4
CIRH1A,UTP4
CIRHIN,UTP4
CIRHIN,UTP4
FLJ14728,UTP4
FLJ14728,UTP4
KIAA1988,UTP4
KIAA1988,UTP4
NAIC,UTP4
NAIC,UTP4
TEX292,UTP4
TEX292,UTP4
C17orf40,UTP6
HCA66,UTP6
CGI-94,UTP11
UTP11L,UTP11
NY-CO-16,UTP14A
SDCCAG16,UTP14A
Utp14,UTP14A
2700066J21Rik,UTP14C
KIAA0266,UTP14C
FLJ12787,UTP15
FLJ23637,UTP15
NET21,UTP15
CGI-48,UTP18
WDR50,UTP18
1A6/DRIM,UTP20
DRIM,UTP20
C8orf53,UTP23
MGC14595,UTP23
KDM6AL,UTY
KDM6C,UTY
VPS38,UVRAG
ART-27,UXT
STAP1,UXT
ArPIKfyve,VAC14
FLJ10305,VAC14
TAX1BP2,VAC14
SYB2,VAMP2
VAMP-2,VAMP2
SYBL1,VAMP7
TI-VAMP,VAMP7
VAMP-7,VAMP7
STB2,VANGL1
hVAP-33,VAPA
VAP-A,VAPA
ALS8,VAPB
VAP-B,VAPB
VAP-C,VAPB
VARS,VARS1
VARS,VARS1
VARS,VARS1
VARS,VARS1
VARS,VARS1
VARS,VARS1
VARS,VARS1
VARS2,VARS1
VARS2,VARS1
VARS2,VARS1
VARS2,VARS1
VARS2,VARS1
VARS2,VARS1
VARS2,VARS1
DKFZP434L1435,VARS2
DKFZP434L1435,VARS2
DKFZP434L1435,VARS2
DKFZP434L1435,VARS2
DKFZP434L1435,VARS2
DKFZP434L1435,VARS2
G7a,VARS2
G7a,VARS2
G7a,VARS2
G7a,VARS2
G7a,VARS2
G7a,VARS2
KIAA1885,VARS2
KIAA1885,VARS2
KIAA1885,VARS2
KIAA1885,VARS2
KIAA1885,VARS2
KIAA1885,VARS2
VARS2L,VARS2
VARS2L,VARS2
VARS2L,VARS2
VARS2L,VARS2
VARS2L,VARS2
VARS2L,VARS2
VARSL,VARS2
VARSL,VARS2
VARSL,VARS2
VARSL,VARS2
VARSL,VARS2
VARSL,VARS2
KIAA1036,VASH1
SLITL2,VASN
SLITL2,VASN
KIAA1576,VAT1L
VAV,VAV1
PFD3,VBP1
PFDN3,VBP1
CD106,VCAM1
CSPG2,VCAN
PG-M,VCAN
CDC48,VCP
IBMPFD,VCP
p97,VCP
TERA,VCP
DUBA3,VCPIP1
FLJ23132,VCPIP1
KIAA1850,VCPIP1
VCIP135,VCPIP1
C14orf138,VCPKMT
METTL21D,VCPKMT
VCP-KMT,VCPKMT
VCX-10r,VCX
VCX-B1,VCX
VCX1,VCX
VCX10R,VCX
VCX-2r,VCX2
VCX-8r,VCX3A
VCX-A,VCX3A
VCX3,VCX3A
VCX-C,VCX3B
BPY1,VCY
VCY1,VCY
VCY1A,VCY
BPY1B,VCY1B
VDAC1P,VDAC1P1
VDAC1LP,VDAC1P2
VDAC3,VDAC1P5
VDAC5P,VDAC1P5
VDAC2P,VDAC2P1
HD-VDAC3,VDAC3
VEGF-C,VEGFC
VRP,VEGFC
FIGF,VEGFD
VEGF-D,VEGFD
HPX42B,VENTX
VENTX2,VENTX
CT18,VENTXP1
NA88A,VENTXP1
FLJ12604,VEPH1
KIAA1692,VEPH1
DB1,VEZF1
ZNF161,VEZF1
VEZF1L1,VEZF1P1
ZNF161L1,VEZF1P1
TDU,VGLL1
TONDU,VGLL1
VGL-3,VGLL3
VPAC2,VIPR2
VPAC2R,VIPR2
VKCFD2,VKORC1
CARMQ1,VLDLR
CHRMQ1,VLDLR
VLDLRCH,VLDLR
MEAX,VMA21
XMEA,VMA21
EPG3,VMP1
TANGO5,VMP1
TMEM49,VMP1
VNR19I2,VN1R6P
ZVNH2,VN1R6P
ZVNR2,VN1R6P
ORLP1,VN1R7P
ORLP2,VN1R8P
VN1R22-1P,VN1R9P
bA373D17.2,VN1R12P
hs6V1-3p,VN1R12P
VNR6I3P,VN1R12P
bA373D17.3,VN1R13P
hs6V1-4p,VN1R13P
VNR6I4P,VN1R13P
CASRL1,VN2R1P
GPRC2B,VN2R1P
VN2R4P,VN2R3P
VN2R5P,VN2R3P
VN2R8P,VN2R3P
DKFZp564K0822,VOPP1
ECop,VOPP1
FLJ20532,VOPP1
GASP,VOPP1
WBP1L2,VOPP1
CD179A,VPREB1
VpreB,VPREB1
8HS20,VPREB3
FLJ22197,VPS4A
SKD1,VPS4A
SKD1A,VPS4A
SKD2,VPS4A
VPS4,VPS4A
VPS4-1,VPS4A
SKD1,VPS4B
SKD1B,VPS4B
VPS4-2,VPS4B
FLJ32099,VPS8
KIAA0804,VPS8
ATP-BL,VPS9D1
C16orf7,VPS9D1
MYU,VPS9D1-AS1
PEP5,VPS11
RNF108,VPS11
TCONS_00019777,VPS11-DT
CHAC,VPS13A
KIAA0986,VPS13A
CHS1,VPS13B
COH1,VPS13B
FLJ10381,VPS13C
FLJ20136,VPS13C
KIAA1421,VPS13C
FLJ10619,VPS13D
KIAA0453,VPS13D
Hbeta58,VPS26A
PEP8A,VPS26A
VPS26,VPS26A
DCRA,VPS26C
DSCR3,VPS26C
FLJ10752,VPS35
MEM3,VPS35
PARK17,VPS35
C13orf9,VPS36
CGI-145,VPS36
Eap45,VPS36
FLJ32642,VPS37A
HCRP1,VPS37A
PQBP2,VPS37A
SPG53,VPS37A
HVSP41,VPS41
CCDC132,VPS50
DKFZp313I2429,VPS50
FLJ20097,VPS50
KIAA1861,VPS50
VPS54L,VPS50
